"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CLMN",-2.755,3.12625,-2.0375339717033,0.0602258294602861,0.356913095115823,-4.33187383806011
"ALX3",0.88875,1.334375,2.03732487294537,0.0602491294375026,0.356913095115823,-4.33220961195774
"GTF2H2",1.56875,6.113125,2.0371919847865,0.0602639415197496,0.356913095115823,-4.33242299620084
"SMCHD1",5.15375,10.951875,2.03680086182981,0.0603075565192693,0.356962054012074,-4.33305099615238
"TTC17",5.1425,15.33625,2.03676436820425,0.0603116274792637,0.356962054012074,-4.333109588247
"ABL1",-6.94749999999999,28.44,-2.03645406521767,0.0603462527611271,0.357050305049583,-4.33360777051187
"EHBP1",4.2575,10.9025,2.03607780041104,0.0603882628336429,0.357182177720479,-4.33421179825196
"FAM111B",9.045,13.47375,2.03585791929225,0.0604128250167556,0.357210797870866,-4.33456475161802
"PRSS12",6.42,4.315,2.03534764753679,0.0604698610106136,0.357331492266087,-4.33538376196442
"BIN1",-26.7675,54.34625,-2.03518609076065,0.0604879294079435,0.357331492266087,-4.3356430454214
"TBC1D4",-2.35,6.97125,-2.03511477194533,0.0604959072269476,0.357331492266087,-4.33575750193052
"ASXL2",1.42,4.12125,2.0349695258765,0.0605121576268615,0.357331492266087,-4.33599059450257
"ZNF816",1.5975,1.235,2.03446081539181,0.0605691046123242,0.357419306419207,-4.33680690897973
"HOXB9",2.3675,1.27,2.03401793138352,0.060618722672863,0.357419306419207,-4.33751750472056
"FAM43B",-0.5925,0.7275,-2.03390781178476,0.0606310655845431,0.357419306419207,-4.33769417589884
"KRBA1",1.7225,3.59375,2.03377401812903,0.0606460651318695,0.357419306419207,-4.33790882185022
"TNFRSF11A",-0.6275,0.745,-2.03371069827083,0.0606531650770651,0.357419306419207,-4.3380104036438
"MAP4K2",8.6375,9.74625,2.03363500083993,0.0606616538962906,0.357419306419207,-4.33813184012008
"AP3M1",3.47250000000001,17.725,2.03339397014641,0.0606886906706055,0.357419306419207,-4.33851849393998
"ITGB4",47.87,28.1275,2.03332489082119,0.0606964414352847,0.357419306419207,-4.338629304297
"JTB",8.58125000000002,63.174375,2.03325180388604,0.0607046428438784,0.357419306419207,-4.33874654108418
"TNFRSF9",-2.63125,2.680625,-2.03270866242702,0.0607656229342493,0.35749470064099,-4.33961770915865
"TPRG1",-0.21375,0.494375,-2.03254770238116,0.0607837051581721,0.35749470064099,-4.33987585604811
"ZNF786",0.64625,2.981875,2.03254612932992,0.0607838818987744,0.35749470064099,-4.33987837884566
"VPS52",6.61625,17.335625,2.03235705126232,0.0608051292426989,0.35749470064099,-4.34018160719304
"METAP1",4.03625,16.550625,2.03225906134871,0.0608161433755668,0.35749470064099,-4.34033874968117
"STX5",2.83125,24.591875,2.03205914393423,0.0608386198911781,0.357510786777783,-4.34065933664723
"CPLANE1",1.0875,2.4375,2.03142065613442,0.0609104553554745,0.357707107585234,-4.34168310083673
"GNL3L",1.46875,5.299375,2.03134819475292,0.0609186127971497,0.357707107585234,-4.3417992760033
"NKIRAS2",8.0475,22.5625,2.03123568414057,0.0609312808183118,0.357707107585234,-4.34197965651162
"KLHL7",7.52500000000001,16.44125,2.03101220725877,0.0609564501260429,0.357738907398822,-4.34233792573932
"STK17A",28.71625,44.858125,2.03064083066165,0.0609982978285429,0.357868536434318,-4.34293325524959
"ZNF382",1.1025,0.93,2.02993966673163,0.0610773785156974,0.358216451521307,-4.34405708639539
"ANP32E",11.91375,29.416875,2.02944290719457,0.0611334622340794,0.358389353649818,-4.34485317079188
"TNFRSF13B",-0.3125,0.1825,-2.02932805171846,0.0611464360210887,0.358389353649818,-4.34503721813913
"TMEM219",-18.3575,60.5675,-2.02909425681448,0.061172852690216,0.358428189929635,-4.34541183982518
"ZNF432",1.84125,2.666875,2.02876558918156,0.0612100067580432,0.358529894047516,-4.34593844189972
"AUNIP",1.865,3.41125,2.02810276295322,0.061284998415914,0.358853089657491,-4.34700030479803
"ADAMTSL5",2.0775,1.27125,2.02761091063936,0.0613407005224223,0.359063163271361,-4.34778814332434
"SOX9",31.215,21.43625,2.0273395436618,0.0613714525581886,0.35912710089866,-4.34822276929005
"NEIL2",-2.97875,9.660625,-2.02616639935945,0.0615045587293463,0.359659529924131,-4.35010133807392
"HOXD11",10.27625,10.888125,2.02602971549628,0.0615200841821775,0.359659529924131,-4.35032017348292
"GAPDH",-2943.2525,6883.14375,-2.02601271417839,0.0615220155543569,0.359659529924131,-4.35034739260394
"ELOVL1",-39.1625,108.08375,-2.02507773536511,0.0616283157918842,0.359907739421465,-4.3518441054638
"MUT",7.58375,14.869375,2.02504106151281,0.0616324887609823,0.359907739421465,-4.35190280535653
"TEFM",1.08,3.89875,2.02496458058777,0.0616411920468609,0.359907739421465,-4.35202521831404
"TPD52",-2.4275,16.19125,-2.0249402356661,0.0616439626572461,0.359907739421465,-4.35206418350708
"NAA40",2.4275,10.11375,2.02471734900507,0.0616693339024133,0.359939834452661,-4.35242091240022
"CT45A1",3.8375,2.0275,2.02425857698186,0.0617215860914551,0.360037206887031,-4.35315510812901
"MPP5",-2.6275,9.6225,-2.02422180599011,0.061725775903276,0.360037206887031,-4.35321395070912
"S100A10",-393.08625,632.274375,-2.02391271125739,0.0617610054890975,0.360126712946892,-4.35370855516663
"RPS12",-251.13625,884.474375,-2.02302446532888,0.0618623471340591,0.360422216406764,-4.35512967459715
"CBSL",2.71,2.12,2.02290528814885,0.0618759558423714,0.360422216406764,-4.35532032262246
"GNL3",12.44875,45.115625,2.02283600051408,0.0618838689775087,0.360422216406764,-4.35543115944338
"HJURP",18.40875,36.589375,2.02277105827303,0.0618912866779877,0.360422216406764,-4.35553504324744
"ALG12",-1.1075,10.0875,-2.02207157970135,0.0619712326314425,0.360771775695293,-4.35665383905857
"STRA6",2.735,1.89625,2.02153913920467,0.0620321504535026,0.360986622588214,-4.35750532268154
"HNRNPA2B1",82.9762499999999,331.949375,2.02135542174073,0.0620531827161598,0.360986622588214,-4.3577990972849
"KIF13A",3.2575,13.68,2.02109770442338,0.0620826975818678,0.360986622588214,-4.35821117760381
"C4orf46",3.16125,7.498125,2.02072787112023,0.0621250748562639,0.360986622588214,-4.35880247773282
"WDR83OS",-13.7425,104.435,-2.02044051309676,0.0621580199656044,0.360986622588214,-4.35926187376798
"ARL5B",2.2,3.64375,2.02039451672908,0.0621632948531415,0.360986622588214,-4.35933540437474
"CCDC120",1.33625,1.260625,2.02038486737082,0.0621644014985104,0.360986622588214,-4.35935082989504
"RELCH",-1.0575,5.285,-2.01995049483803,0.0622142365551114,0.360986622588214,-4.36004517923605
"LMF2",-13.12,32.695,-2.01992350838038,0.0622173338842822,0.360986622588214,-4.36008831473502
"DROSHA",4.78,16.45875,2.01981854197226,0.0622293825823135,0.360986622588214,-4.36025609143011
"ATP11C",8.51625,8.468125,2.01972656858773,0.0622399416127339,0.360986622588214,-4.36040309641271
"ECT2",24.3,34.3675,2.01942631949926,0.0622744231912551,0.360986622588214,-4.36088297221468
"CT45A7",2.43875,1.280625,2.01935092083851,0.0622830849595247,0.360986622588214,-4.36100347275893
"ZDHHC5",5.1675,24.555,2.01931524003036,0.0622871843403549,0.360986622588214,-4.36106049622589
"SLC25A10",2.83375,8.568125,2.01843890688072,0.0623879439853243,0.36145491155413,-4.36246084197823
"HIST1H2BN",-0.285,0.44875,-2.01825892428414,0.0624086565748661,0.361459283411385,-4.36274840646767
"PERP",-11.40375,16.936875,-2.01802163691999,0.0624359734596956,0.361501891089689,-4.36312750764152
"NOSIP",10.2825,28.57875,2.01779840468601,0.0624616822683187,0.36153516381001,-4.36348413173428
"MAGEA6",8.7575,4.8225,2.01706081216407,0.0625466967804095,0.361911573607028,-4.36466231936328
"METRNL",-13.4675,26.81875,-2.01625350118761,0.0626398681523824,0.36233492561731,-4.36595160455305
"ANKRD1",12.425,6.71,2.01601268671338,0.0626676849729932,0.362380090212605,-4.36633613412532
"EIF4E3",-2.68375,2.873125,-2.01556675343524,0.062719225149624,0.362562364087086,-4.36704812932356
"DUSP4",1.34875,4.486875,2.01504688515144,0.0627793594761282,0.362794186174907,-4.36787806466218
"MTA3",2.9725,11.3025,2.01413208690715,0.0628853040978725,0.363290507979767,-4.36933819842504
"PDLIM1",-71.41625,95.166875,-2.01373082373176,0.0629318266852442,0.363364871927186,-4.36997855204526
"PANK3",3.06125,6.496875,2.01342661145424,0.0629671181015939,0.363364871927186,-4.37046398150551
"ZCRB1",-12.99875,64.196875,-2.01330616740989,0.062981095709244,0.363364871927186,-4.37065616227657
"MPDU1",8.10250000000001,36.635,2.01329987206747,0.0629818263656237,0.363364871927186,-4.37066620696705
"PNPLA8",2.76125,10.430625,2.01303633655545,0.063012420034434,0.363364871927186,-4.37108668236459
"CXCL10",16.9175,11.585,2.01298349745696,0.0630185557243274,0.363364871927186,-4.37117098445926
"KCNQ5",1.435,0.88,2.01228659721509,0.0630995310197165,0.363715979089143,-4.37228274121528
"ASTN2",7.8425,25.28875,2.01189565321359,0.0631449977619029,0.363862250864086,-4.37290631827195
"ZNF100",1.5975,1.6125,2.0117000442228,0.0631677582894315,0.363877630527956,-4.37321830066384
